Iteration,LCD,CPU,WIFI
1065,0,95,0
1066,0,71,0
1067,0,87,0
1068,0,79,0
1069,0,70,0
1070,0,96,0
1071,0,81,0
1072,0,69,0
1073,0,96,0
1074,0,70,0
1075,0,96,0
1076,0,71,0
1077,0,78,0
1078,0,87,0
1079,0,69,0
1080,0,97,0
1081,0,89,0
1082,0,78,0
1083,0,97,0
1084,0,112,0
1085,0,87,0
1086,0,71,0
1087,0,78,0
1088,0,87,0
1089,0,79,0
1090,0,88,0
1091,0,70,0
1092,0,79,0
1093,0,87,0
1094,0,70,0
1095,0,86,0
1096,0,91,0
1097,0,78,0
1098,0,78,0
1099,0,70,0
1100,0,121,0
1101,0,94,0
1102,0,88,0
1103,0,87,0
1104,0,78,0
1105,0,88,0
1106,0,71,0
1107,0,79,0
1108,0,87,0
1109,0,69,0
1110,0,97,0
1111,0,70,0
1112,0,97,0
1113,0,78,0
1114,0,80,0
1115,0,113,0
1116,0,122,0
1117,0,78,0
1118,0,87,0
1119,0,70,0
1120,0,96,0
1121,0,71,0
1122,0,79,0
1123,0,78,0
1124,0,87,0
1125,0,88,0
1126,0,79,0
1127,0,79,0
1128,0,78,0
1129,0,79,0
1130,0,96,0
1131,0,90,0
1132,0,79,0
1133,0,69,0
1134,0,88,0
1135,0,96,0
1136,0,81,0
1137,0,69,0
1138,0,69,0
1139,0,79,0
1140,0,96,0
1141,0,80,0
1142,0,69,0
1143,0,78,0
1144,0,80,0
1145,0,87,0
1146,0,80,0
1147,0,105,0
1148,0,110,0
1149,0,70,0
1150,0,87,0
1151,0,71,0
1152,0,78,0
1153,0,79,0
1154,0,69,0
1155,0,87,0
1156,0,81,0
1157,0,79,0
1158,0,96,0
1159,0,70,0
1160,0,553,0
